ID,Read,Day,Session,Contract,Era,Side,Outcome,TF,Families,Time,Entry,Lo,Hi,ATR
read-001756-zone-0385,1756,2023-11-16,NY,MNQ 12-23,in_sample,short,hold,15m,2,1700244300000,15902.5,15898.848421434514,15906.151578565486,9.330533153653906
read-001763-zone-0367,1763,2023-11-18,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700435040000,15870.375,15867.5,15875.75,8.596775584188743
read-001763-zone-0380,1763,2023-11-18,ASIA,MNQ 12-23,in_sample,long,hold,,2,1700434920000,15873,15869.5,15878,8.596775584188743
read-001763-zone-0396,1763,2023-11-18,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700434920000,15875.375,15872,15880,8.596775584188743
read-001765-zone-0356,1765,2023-11-19,NY,MNQ 12-23,in_sample,short,break,,2,1700490660000,15903.75,15899.5,15908,8.594610720750586
read-001765-zone-0393,1765,2023-11-19,NY,MNQ 12-23,in_sample,short,break,,1,1700490660000,15917.375,15914,15921.75,8.594610720750586
read-001765-zone-0400,1765,2023-11-19,NY,MNQ 12-23,in_sample,short,break,5m,2,1700490660000,15921,15918.851347319813,15924.75,8.594610720750586
read-001765-zone-0404,1765,2023-11-19,NY,MNQ 12-23,in_sample,short,break,,2,1700490660000,15923.875,15920.25,15927.5,8.594610720750586
read-001766-zone-0655,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700521260000,16082.125,16079.75,16084.5,6.4553422277953
read-001766-zone-0661,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700521260000,16085.25,16083.25,16087.25,6.4553422277953
read-001766-zone-0663,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700547600000,16087.5,16085.25,16090.75,6.4553422277953
read-001766-zone-0666,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,short,break,,1,1700521440000,16091.75,16089.5,16095.75,6.4553422277953
read-001766-zone-0667,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,short,break,,1,1700521500000,16094.5,16092.75,16096.25,6.4553422277953
read-001766-zone-0672,1766,2023-11-19,ASIA,MNQ 12-23,in_sample,short,hold,,2,1700521560000,16099.125,16096.75,16102.25,6.4553422277953
read-001767-zone-0603,1767,2023-11-20,LONDON,MNQ 12-23,in_sample,short,hold,,2,1700553840000,16088.75,16086.75,16090.75,4.306454391142988
read-001767-zone-0611,1767,2023-11-20,LONDON,MNQ 12-23,in_sample,short,hold,,1,1700562840000,16094,16092.25,16096.25,4.306454391142988
read-001768-zone-0314,1768,2023-11-20,NY,MNQ 12-23,in_sample,short,break,,2,1700577240000,16000,15999,16007.5,8.93268447292645
read-001768-zone-0322,1768,2023-11-20,NY,MNQ 12-23,in_sample,short,hold,,1,1700577360000,16012.5,16009,16016.25,8.93268447292645
read-001768-zone-0325,1768,2023-11-20,NY,MNQ 12-23,in_sample,short,hold,,1,1700577000000,16015.75,16011.75,16019.75,8.93268447292645
read-001769-zone-0198,1769,2023-11-20,ASIA,MNQ 12-23,in_sample,short,hold,,2,1700609520000,15960.125,15952.25,15968,16.227299817695396
read-001769-zone-0202,1769,2023-11-20,ASIA,MNQ 12-23,in_sample,short,hold,,1,1700607840000,15964.875,15961.25,15975.5,16.227299817695396
read-001769-zone-0207,1769,2023-11-20,ASIA,MNQ 12-23,in_sample,short,hold,,3,1700614860000,15972.375,15966.75,15982,16.227299817695396
read-001770-zone-0314,1770,2023-11-21,LONDON,MNQ 12-23,in_sample,long,hold,,1,1700642460000,15956.125,15954.75,15959.25,4.651334549996812
read-001770-zone-0317,1770,2023-11-21,LONDON,MNQ 12-23,in_sample,long,hold,,1,1700642460000,15957.625,15955.75,15960,4.651334549996812
read-001770-zone-0334,1770,2023-11-21,LONDON,MNQ 12-23,in_sample,short,break,,2,1700640060000,15960.75,15959.25,15963.75,4.651334549996812
read-001770-zone-0348,1770,2023-11-21,LONDON,MNQ 12-23,in_sample,short,break,,1,1700640060000,15963.375,15961.25,15965.5,4.651334549996812
read-001770-zone-0369,1770,2023-11-21,LONDON,MNQ 12-23,in_sample,short,hold,,2,1700640180000,15969.25,15967.25,15971.5,4.651334549996812
read-001771-zone-0339,1771,2023-11-21,NY,MNQ 12-23,in_sample,long,break,,2,1700664840000,16055.875,16054.5,16063.191173624626,9.764694498501198
read-001771-zone-0344,1771,2023-11-21,NY,MNQ 12-23,in_sample,long,break,15m,2,1700664840000,16060.75,16056.970362460886,16066.25,9.764694498501198
read-001772-zone-0416,1772,2023-11-21,ASIA,MNQ 12-23,in_sample,long,break,,1,1700694060000,16040.75,16039,16044.25,7.43311155760547
read-001772-zone-0429,1772,2023-11-21,ASIA,MNQ 12-23,in_sample,short,hold,,3,1700695320000,16046.75,16044.5,16051.5,7.43311155760547
read-001772-zone-0436,1772,2023-11-21,ASIA,MNQ 12-23,in_sample,short,hold,,1,1700701200000,16050,16047,16053.75,7.43311155760547
read-001773-zone-0595,1773,2023-11-22,LONDON,MNQ 12-23,in_sample,long,hold,,1,1700726460000,16069,16067,16071,4.15385526802968
read-001773-zone-0621,1773,2023-11-22,LONDON,MNQ 12-23,in_sample,short,hold,,3,1700727360000,16074.25,16072.700734910406,16076.299265089594,4.15385526802968
read-001773-zone-0638,1773,2023-11-22,LONDON,MNQ 12-23,in_sample,short,hold,,1,1700726640000,16079.375,16078,16081.25,4.15385526802968
read-001773-zone-0658,1773,2023-11-22,LONDON,MNQ 12-23,in_sample,short,hold,,1,1700729940000,16083.25,16081.25,16085.25,4.15385526802968
read-001774-zone-0504,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,break,,1,1700750340000,16061.375,16059.25,16063.5,4.448699176953314
read-001774-zone-0525,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,break,,1,1700750400000,16063.875,16062,16065.75,4.448699176953314
read-001774-zone-0530,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,hold,15m,2,1700749800000,16064.75,16062.614483872734,16067,4.448699176953314
read-001774-zone-0553,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,hold,,2,1700750400000,16066,16064.5,16068.75,4.448699176953314
read-001774-zone-0562,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,hold,,1,1700750460000,16067.625,16065.75,16070,4.448699176953314
read-001774-zone-0582,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,hold,,1,1700750460000,16069,16067,16071.25,4.448699176953314
read-001774-zone-0618,1774,2023-11-22,NY,MNQ 12-23,in_sample,short,hold,,2,1700754960000,16073.875,16071.75,16076,4.448699176953314
read-001775-zone-0559,1775,2023-11-22,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700781240000,16058.875,16057.25,16060.5,3.332464242143763
read-001775-zone-0565,1775,2023-11-22,ASIA,MNQ 12-23,in_sample,long,hold,,1,1700781240000,16059.25,16057.75,16060.75,3.332464242143763
read-001775-zone-0604,1775,2023-11-22,ASIA,MNQ 12-23,in_sample,long,hold,,2,1700780640000,16063.875,16062.75,16066,3.332464242143763
read-001775-zone-0634,1775,2023-11-22,ASIA,MNQ 12-23,in_sample,short,break,,2,1700780460000,16066,16064.5,16067.75,3.332464242143763
read-001775-zone-0659,1775,2023-11-22,ASIA,MNQ 12-23,in_sample,short,hold,,1,1700780460000,16068.375,16066.75,16070,3.332464242143763
read-001776-zone-0338,1776,2023-11-23,LONDON,MNQ 12-23,in_sample,short,hold,,1,1700813100000,16038.25,16036.25,16040.25,4.150048194421648
read-001776-zone-0368,1776,2023-11-23,LONDON,MNQ 12-23,in_sample,short,break,,3,1700814120000,16049.375,16047.75,16051.537512048606,4.150048194421648
read-001777-zone-0229,1777,2023-11-23,NY,MNQ 12-23,in_sample,short,hold,,2,1700836440000,16044.75,16042.25,16049,7.513978642249353
read-001777-zone-0242,1777,2023-11-23,NY,MNQ 12-23,in_sample,short,hold,15m,3,1700836440000,16049.25,16046.366495262648,16052.133504737352,7.513978642249353
read-001784-zone-0126,1784,2023-11-25,ASIA,MNQ 12-23,in_sample,long,break,,2,1701039660000,15999.125,15994.75,16003.5,8.86782431822779
read-001785-zone-0198,1785,2023-11-26,LONDON,MNQ 12-23,in_sample,long,hold,,1,1701078960000,15973.375,15971,15975.75,4.90021645912634
read-001785-zone-0201,1785,2023-11-26,LONDON,MNQ 12-23,in_sample,long,break,,2,1701078960000,15975,15973,15977.75,4.90021645912634
read-001785-zone-0204,1785,2023-11-26,LONDON,MNQ 12-23,in_sample,long,hold,,1,1701072120000,15978,15976.75,15981,4.90021645912634
read-001785-zone-0212,1785,2023-11-26,LONDON,MNQ 12-23,in_sample,long,hold,,1,1701072000000,15981.375,15980.25,15984.75,4.90021645912634
read-001786-zone-0217,1786,2023-11-26,NY,MNQ 12-23,in_sample,long,break,,2,1701095580000,15996.125,15993,15999.25,6.888993790010238
read-001786-zone-0225,1786,2023-11-26,NY,MNQ 12-23,in_sample,short,break,,3,1701095400000,15999.875,15997,16003.5,6.888993790010238
read-001786-zone-0231,1786,2023-11-26,NY,MNQ 12-23,in_sample,short,break,,2,1701095400000,16001.375,15998.5,16005.25,6.888993790010238
read-001786-zone-0246,1786,2023-11-26,NY,MNQ 12-23,in_sample,short,break,,2,1701095460000,16008.75,16005.75,16012.25,6.888993790010238
read-001787-zone-0188,1787,2023-11-26,ASIA,MNQ 12-23,in_sample,long,hold,,2,1701126120000,15999.25,15996.25,16002.25,6.317676841528472
read-001787-zone-0191,1787,2023-11-26,ASIA,MNQ 12-23,in_sample,long,hold,,2,1701126120000,15999.875,15997,16002.75,6.317676841528472
read-001787-zone-0201,1787,2023-11-26,ASIA,MNQ 12-23,in_sample,long,hold,,1,1701129720000,16001.375,15998.5,16004.75,6.317676841528472
read-001787-zone-0203,1787,2023-11-26,ASIA,MNQ 12-23,in_sample,long,hold,,1,1701129720000,16002.25,15999.5,16005.25,6.317676841528472
read-001787-zone-0239,1787,2023-11-26,ASIA,MNQ 12-23,in_sample,short,hold,,2,1701126060000,16008.75,16005.75,16012,6.317676841528472
read-001788-zone-0149,1788,2023-11-27,LONDON,MNQ 12-23,in_sample,short,hold,,2,1701158760000,15972.5,15971.5,15976,5.706729981252564
read-001788-zone-0159,1788,2023-11-27,LONDON,MNQ 12-23,in_sample,short,hold,,1,1701161580000,15978,15976.75,15981,5.706729981252564
read-001788-zone-0169,1788,2023-11-27,LONDON,MNQ 12-23,in_sample,short,hold,,1,1701162240000,15980.25,15977.5,15983,5.706729981252564
read-001789-zone-0159,1789,2023-11-27,NY,MNQ 12-23,in_sample,short,hold,,2,1701181860000,15983.375,15980.75,15987.75,8.469135171219955
read-001789-zone-0181,1789,2023-11-27,NY,MNQ 12-23,in_sample,short,hold,,1,1701181920000,15993.25,15991,15998.25,8.469135171219955
read-001789-zone-0194,1789,2023-11-27,NY,MNQ 12-23,in_sample,short,break,,3,1701181980000,15997.5,15995,16001.367283792804,8.469135171219955
read-001790-zone-0406,1790,2023-11-27,ASIA,MNQ 12-23,in_sample,short,ambiguous_horizon,,3,1701213600000,16049.5,16047,16052.75,7.359928321193939
read-001790-zone-0415,1790,2023-11-27,ASIA,MNQ 12-23,in_sample,short,ambiguous_horizon,,1,1701213660000,16051.625,16048.5,16054.75,7.359928321193939
read-001790-zone-0419,1790,2023-11-27,ASIA,MNQ 12-23,in_sample,short,hold,,1,1701213660000,16052.875,16049.25,16056.5,7.359928321193939
read-001790-zone-0422,1790,2023-11-27,ASIA,MNQ 12-23,in_sample,short,hold,,1,1701212580000,16054.5,16051.5,16058.75,7.359928321193939
read-001790-zone-0429,1790,2023-11-27,ASIA,MNQ 12-23,in_sample,short,hold,,2,1701214620000,16056.625,16054,16061.25,7.359928321193939
read-001791-zone-0574,1791,2023-11-28,LONDON,MNQ 12-23,in_sample,short,break,,2,1701244980000,16063.375,16061.75,16066.093120312666,4.372481250659
read-001791-zone-0582,1791,2023-11-28,LONDON,MNQ 12-23,in_sample,short,hold,,2,1701244980000,16066.25,16064.342200408579,16068.657799591421,4.372481250659
read-001791-zone-0600,1791,2023-11-28,LONDON,MNQ 12-23,in_sample,short,break,,2,1701245220000,16071.125,16069,16073.343120312666,4.372481250659
read-001791-zone-0609,1791,2023-11-28,LONDON,MNQ 12-23,in_sample,short,hold,,2,1701245280000,16074.375,16072.75,16076,4.372481250659
read-001792-zone-0342,1792,2023-11-28,NY,MNQ 12-23,in_sample,long,break,5m,3,1701270540000,16121.25,16118.98388427704,16126,9.064462891838657
read-001792-zone-0346,1792,2023-11-28,NY,MNQ 12-23,in_sample,long,break,15m,2,1701270480000,16125.5,16121.976337001213,16131,9.064462891838657
read-001792-zone-0348,1792,2023-11-28,NY,MNQ 12-23,in_sample,long,break,15m,2,1701270480000,16130.25,16126.726337001213,16135.75,9.064462891838657
read-001792-zone-0351,1792,2023-11-28,NY,MNQ 12-23,in_sample,long,hold,,2,1701270360000,16136.375,16135.226337001213,16142.273662998787,9.064462891838657
read-001792-zone-0356,1792,2023-11-28,NY,MNQ 12-23,in_sample,long,break,,2,1701270360000,16147.625,16145.25,16151,9.064462891838657
read-001793-zone-0199,1793,2023-11-28,ASIA,MNQ 12-23,in_sample,long,hold,,1,1701302040000,16038.25,16034.75,16042.25,8.742012154276791
read-001793-zone-0210,1793,2023-11-28,ASIA,MNQ 12-23,in_sample,short,hold,,1,1701298860000,16045.5,16043,16051.5,8.742012154276791
read-001793-zone-0247,1793,2023-11-28,ASIA,MNQ 12-23,in_sample,short,hold,,2,1701305040000,16057,16052.75,16061.25,8.742012154276791
read-001794-zone-0325,1794,2023-11-29,LONDON,MNQ 12-23,in_sample,long,hold,,2,1701332100000,16058.375,16056.75,16060.181035899242,3.7241435969731933
read-001794-zone-0356,1794,2023-11-29,LONDON,MNQ 12-23,in_sample,long,hold,,2,1701331320000,16061.5,16060,16063.25,3.7241435969731933
read-001794-zone-0370,1794,2023-11-29,LONDON,MNQ 12-23,in_sample,long,hold,,1,1701331260000,16062.625,16061,16064.25,3.7241435969731933
read-001794-zone-0401,1794,2023-11-29,LONDON,MNQ 12-23,in_sample,short,hold,,2,1701332460000,16066.625,16065,16068.681035899242,3.7241435969731933
read-001795-zone-0158,1795,2023-11-29,NY,MNQ 12-23,in_sample,short,hold,,3,1701354720000,16044.375,16042.75,16052.840683943567,11.381713274420827
read-001795-zone-0173,1795,2023-11-29,NY,MNQ 12-23,in_sample,short,hold,,2,1701354720000,16050.375,16045.25,16056.25,11.381713274420827
read-001796-zone-0124,1796,2023-11-29,ASIA,MNQ 12-23,in_sample,long,hold,,2,1701385260000,15946.375,15943.75,15951,11.35835578335477
read-001796-zone-0126,1796,2023-11-29,ASIA,MNQ 12-23,in_sample,long,hold,,1,1701385980000,15953.25,15949.25,15959.5,11.35835578335477
read-001796-zone-0128,1796,2023-11-29,ASIA,MNQ 12-23,in_sample,long,hold,,2,1701385920000,15956.125,15951.25,15961.5,11.35835578335477
read-001796-zone-0144,1796,2023-11-29,ASIA,MNQ 12-23,in_sample,short,hold,,1,1701385740000,15967.5,15963,15972,11.35835578335477
read-001796-zone-0149,1796,2023-11-29,ASIA,MNQ 12-23,in_sample,short,hold,,2,1701386880000,15970.875,15966.5,15977,11.35835578335477
read-001797-zone-0328,1797,2023-11-30,LONDON,MNQ 12-23,in_sample,long,hold,,3,1701432300000,15949.75,15949,15952.75,3.9453471125096615
read-001797-zone-0334,1797,2023-11-30,LONDON,MNQ 12-23,in_sample,short,break,,2,1701417660000,15952.75,15951.5,15955.25,3.9453471125096615
read-001797-zone-0345,1797,2023-11-30,LONDON,MNQ 12-23,in_sample,short,break,,2,1701417660000,15954.625,15953.25,15956.236336778127,3.9453471125096615
read-001797-zone-0353,1797,2023-11-30,LONDON,MNQ 12-23,in_sample,short,break,,1,1701417720000,15956.125,15955,15957.25,3.9453471125096615
read-001798-zone-0137,1798,2023-11-30,NY,MNQ 12-23,in_sample,short,hold,,2,1701441660000,15923.75,15921.25,15928.5,9.423000900243194
read-001798-zone-0144,1798,2023-11-30,NY,MNQ 12-23,in_sample,short,hold,5m,2,1701441720000,15930.25,15927.89424977494,15935.25,9.423000900243194
read-001798-zone-0161,1798,2023-11-30,NY,MNQ 12-23,in_sample,short,hold,,2,1701441960000,15942.25,15940.25,15949.273727597878,9.423000900243194
read-001798-zone-0172,1798,2023-11-30,NY,MNQ 12-23,in_sample,short,hold,5m,3,1701442920000,15947.5,15945.14424977494,15953.25,9.423000900243194
read-001798-zone-0187,1798,2023-11-30,NY,MNQ 12-23,in_sample,short,hold,,2,1701442980000,15955.875,15952.25,15959.523727597878,9.423000900243194
read-001827-zone-0022,1827,2023-12-10,LONDON,MNQ 03-24,in_sample,long,hold,5m,2,1702281660000,16268.25,16266.924728907485,16271,5.301084370064423
read-001827-zone-0032,1827,2023-12-10,LONDON,MNQ 03-24,in_sample,long,hold,,2,1702282200000,16273.875,16272.75,16277.5,5.301084370064423
read-001828-zone-0066,1828,2023-12-10,NY,MNQ 03-24,in_sample,short,hold,,2,1702305060000,16294.75,16293,16299.992298536952,9.339035923537432
read-001829-zone-0261,1829,2023-12-10,ASIA,MNQ 03-24,in_sample,long,break,5m,2,1702335660000,16446.5,16444.551311126637,16450.25,7.794755493457735
read-001829-zone-0265,1829,2023-12-10,ASIA,MNQ 03-24,in_sample,long,break,,2,1702335660000,16449.625,16446.5,16453.75,7.794755493457735
read-001829-zone-0268,1829,2023-12-10,ASIA,MNQ 03-24,in_sample,short,hold,5m,2,1702336500000,16453,16449.5,16456.75,7.794755493457735
read-001829-zone-0270,1829,2023-12-10,ASIA,MNQ 03-24,in_sample,short,hold,5m,2,1702338780000,16457,16454.5,16459.75,7.794755493457735
read-001830-zone-0526,1830,2023-12-11,LONDON,MNQ 03-24,in_sample,long,hold,,2,1702371120000,16470.125,16468.5,16472,3.8653046798522515
read-001830-zone-0529,1830,2023-12-11,LONDON,MNQ 03-24,in_sample,long,hold,,2,1702368420000,16471.5,16469.75,16473.25,3.8653046798522515
read-001830-zone-0537,1830,2023-12-11,LONDON,MNQ 03-24,in_sample,long,hold,,2,1702368000000,16474.625,16473,16476.75,3.8653046798522515
read-001830-zone-0540,1830,2023-12-11,LONDON,MNQ 03-24,in_sample,long,hold,15m,1,1702368660000,16475.75,16473.826767146613,16477.673232853387,3.8653046798522515
read-001831-zone-0108,1831,2023-12-11,NY,MNQ 03-24,in_sample,short,hold,,2,1702391640000,16442.875,16441.25,16451.75,18.012886327818862
read-001831-zone-0117,1831,2023-12-11,NY,MNQ 03-24,in_sample,short,break,,2,1702393020000,16452.5,16451.25,16464.753221581956,18.012886327818862
read-001832-zone-0544,1832,2023-12-11,ASIA,MNQ 03-24,in_sample,long,hold,,1,1702422060000,16591.375,16590.5,16595.25,6.353218172091711
read-001832-zone-0548,1832,2023-12-11,ASIA,MNQ 03-24,in_sample,long,hold,,3,1702422480000,16598.5,16597.25,16601.588304543024,6.353218172091711
read-001833-zone-0525,1833,2023-12-12,LONDON,MNQ 03-24,in_sample,long,hold,,1,1702455420000,16601.625,16600.5,16604,3.5086611622055845
read-001833-zone-0540,1833,2023-12-12,LONDON,MNQ 03-24,in_sample,long,hold,,2,1702455240000,16607.125,16605.75,16608.75,3.5086611622055845
read-001834-zone-0261,1834,2023-12-12,NY,MNQ 03-24,in_sample,short,break,15m,2,1702477860000,16616.5,16614.243789987573,16620.256210012427,7.715918296516067
read-001834-zone-0262,1834,2023-12-12,NY,MNQ 03-24,in_sample,short,break,,1,1702477860000,16618.875,16615.75,16622,7.715918296516067
read-001834-zone-0265,1834,2023-12-12,NY,MNQ 03-24,in_sample,short,break,,2,1702477860000,16625,16624,16628.5,7.715918296516067
read-001835-zone-0271,1835,2023-12-12,ASIA,MNQ 03-24,in_sample,short,break,5m,3,1702508460000,16774,16770.25,16781.25,14.488839793978547
read-001836-zone-0353,1836,2023-12-13,LONDON,MNQ 03-24,in_sample,short,hold,,2,1702540980000,16861.125,16859.5,16863.835878417714,5.34351367085822
read-001836-zone-0355,1836,2023-12-13,LONDON,MNQ 03-24,in_sample,short,break,,1,1702541460000,16863.875,16862,16865.75,5.34351367085822
read-001836-zone-0360,1836,2023-12-13,LONDON,MNQ 03-24,in_sample,short,break,5m,2,1702541520000,16866.75,16865.414121582286,16870.5,5.34351367085822
read-001836-zone-0371,1836,2023-12-13,LONDON,MNQ 03-24,in_sample,short,hold,5m,3,1702541580000,16874.25,16872.5,16877.75,5.34351367085822
read-001837-zone-0194,1837,2023-12-13,NY,MNQ 03-24,in_sample,short,hold,,3,1702564320000,16846.875,16844.274890521272,16856.225109478728,12.900437914916028
read-001837-zone-0202,1837,2023-12-13,NY,MNQ 03-24,in_sample,short,hold,,2,1702564320000,16854,16849.791516896403,16861.5,12.900437914916028
read-001838-zone-0201,1838,2023-12-13,ASIA,MNQ 03-24,in_sample,short,hold,,1,1702595340000,16739.875,16735,16744.75,9.87339983379967
read-001838-zone-0210,1838,2023-12-13,ASIA,MNQ 03-24,in_sample,short,break,,1,1702595520000,16741.5,16737.25,16746.5,9.87339983379967
read-001838-zone-0218,1838,2023-12-13,ASIA,MNQ 03-24,in_sample,short,break,,2,1702595760000,16744.375,16740,16749.75,9.87339983379967
read-001838-zone-0225,1838,2023-12-13,ASIA,MNQ 03-24,in_sample,short,break,,2,1702596000000,16748.875,16745.25,16754.75,9.87339983379967
read-001839-zone-0380,1839,2023-12-14,LONDON,MNQ 03-24,in_sample,long,hold,,1,1702629420000,16782.875,16780.75,16785.75,5.12572414733859
read-001839-zone-0402,1839,2023-12-14,LONDON,MNQ 03-24,in_sample,long,hold,,1,1702628100000,16790.5,16788.5,16793.25,5.12572414733859
read-001839-zone-0408,1839,2023-12-14,LONDON,MNQ 03-24,in_sample,long,hold,,1,1702627320000,16792.875,16790.75,16795,5.12572414733859
