rowid,symbol,tf,open_time_ms,o,h,l,c,v,convention
442905,MNQ,1m,1788495900000,29583.0,29583.0,29578.5,29581.0,552.0,epoch_floor
442907,MNQ,1m,1788495960000,29580.75,29583.5,29579.75,29582.75,437.0,epoch_floor
442911,MNQ,1m,1788496020000,29583.0,29594.5,29582.5,29590.5,2240.0,epoch_floor
442913,MNQ,1m,1788496080000,29590.5,29594.0,29590.0,29592.5,1175.0,epoch_floor
442915,MNQ,1m,1788496140000,29592.25,29595.0,29591.75,29593.25,607.0,epoch_floor
442925,MNQ,1m,1788496200000,29593.25,29595.25,29591.25,29594.5,645.0,epoch_floor
442927,MNQ,1m,1788496260000,29594.75,29599.5,29592.75,29596.25,975.0,epoch_floor
442931,MNQ,1m,1788496320000,29595.5,29597.25,29592.25,29594.0,498.0,epoch_floor
442933,MNQ,1m,1788496380000,29594.25,29595.25,29593.25,29594.25,185.0,epoch_floor
442937,MNQ,1m,1788496440000,29594.0,29601.0,29592.5,29599.75,1030.0,epoch_floor
442939,MNQ,1m,1788496500000,29599.5,29599.5,29595.75,29596.0,391.0,epoch_floor
442943,MNQ,1m,1788496560000,29596.0,29599.75,29595.75,29598.25,298.0,epoch_floor
442946,MNQ,1m,1788496620000,29598.75,29598.75,29596.75,29597.25,102.0,epoch_floor
442947,MNQ,1m,1788496680000,29597.25,29597.5,29589.0,29589.25,779.0,epoch_floor
442951,MNQ,1m,1788496740000,29589.5,29589.5,29587.0,29587.5,369.0,epoch_floor
442955,MNQ,1m,1788496800000,29587.75,29589.25,29586.0,29586.25,301.0,epoch_floor
442957,MNQ,1m,1788496860000,29586.25,29589.0,29585.75,29588.5,283.0,epoch_floor
442961,MNQ,1m,1788496920000,29588.75,29588.75,29585.25,29586.5,213.0,epoch_floor
442963,MNQ,1m,1788496980000,29586.0,29588.25,29585.25,29586.75,213.0,epoch_floor
442965,MNQ,1m,1788497040000,29586.75,29588.75,29586.0,29587.75,151.0,epoch_floor
442973,MNQ,1m,1788497100000,29588.0,29590.25,29586.75,29588.5,408.0,epoch_floor
442975,MNQ,1m,1788497160000,29588.5,29590.5,29586.0,29587.0,341.0,epoch_floor
442977,MNQ,1m,1788497220000,29586.25,29587.25,29584.75,29585.75,268.0,epoch_floor
442981,MNQ,1m,1788497280000,29586.0,29587.25,29583.5,29585.75,302.0,epoch_floor
442983,MNQ,1m,1788497340000,29585.5,29585.5,29582.5,29583.5,454.0,epoch_floor
442987,MNQ,1m,1788497400000,29584.0,29588.25,29582.75,29587.5,521.0,epoch_floor
442991,MNQ,1m,1788497460000,29587.25,29587.5,29585.0,29586.0,186.0,epoch_floor
442993,MNQ,1m,1788497520000,29586.25,29588.0,29585.75,29586.75,131.0,epoch_floor
442995,MNQ,1m,1788497580000,29586.75,29588.0,29586.5,29588.0,148.0,epoch_floor
443001,MNQ,1m,1788497640000,29588.0,29589.0,29586.5,29587.0,162.0,epoch_floor
443003,MNQ,1m,1788497700000,29587.5,29591.75,29586.0,29590.5,492.0,epoch_floor
443005,MNQ,1m,1788497760000,29590.5,29595.75,29589.75,29592.25,604.0,epoch_floor
443009,MNQ,1m,1788497820000,29592.5,29594.25,29591.75,29593.5,221.0,epoch_floor
443011,MNQ,1m,1788497880000,29593.75,29597.5,29593.25,29596.75,869.0,epoch_floor
443013,MNQ,1m,1788497940000,29597.0,29599.5,29596.75,29597.25,651.0,epoch_floor
443031,MNQ,1m,1788498000000,29597.75,29599.25,29593.25,29596.25,595.0,epoch_floor
443033,MNQ,1m,1788498060000,29597.0,29599.25,29595.0,29595.5,369.0,epoch_floor
443035,MNQ,1m,1788498120000,29595.75,29599.0,29595.5,29597.75,193.0,epoch_floor
443039,MNQ,1m,1788498180000,29598.5,29599.5,29596.5,29599.0,268.0,epoch_floor
443041,MNQ,1m,1788498240000,29599.5,29606.0,29598.75,29599.5,1322.0,epoch_floor
443045,MNQ,1m,1788498300000,29599.75,29602.5,29599.25,29602.5,476.0,epoch_floor
443049,MNQ,1m,1788498360000,29601.75,29607.75,29600.5,29606.5,1033.0,epoch_floor
443051,MNQ,1m,1788498420000,29606.25,29611.0,29605.75,29609.75,1301.0,epoch_floor
443053,MNQ,1m,1788498480000,29609.25,29615.75,29608.0,29613.0,956.0,epoch_floor
443057,MNQ,1m,1788498540000,29613.0,29615.0,29610.0,29612.0,471.0,epoch_floor
443061,MNQ,1m,1788498600000,29611.5,29613.25,29608.5,29610.0,366.0,epoch_floor
443063,MNQ,1m,1788498660000,29610.0,29613.75,29609.5,29613.75,407.0,epoch_floor
443067,MNQ,1m,1788498720000,29614.0,29618.25,29613.75,29617.5,822.0,epoch_floor
443069,MNQ,1m,1788498780000,29617.5,29621.0,29616.0,29618.75,710.0,epoch_floor
443071,MNQ,1m,1788498840000,29618.75,29623.5,29618.75,29620.75,707.0,epoch_floor
443079,MNQ,1m,1788498900000,29621.25,29625.0,29620.5,29622.0,685.0,epoch_floor
443081,MNQ,1m,1788498960000,29622.5,29626.0,29621.75,29624.5,697.0,epoch_floor
443083,MNQ,1m,1788499020000,29624.25,29632.5,29624.25,29631.75,1371.0,epoch_floor
443087,MNQ,1m,1788499080000,29631.75,29638.75,29631.75,29637.0,1006.0,epoch_floor
443089,MNQ,1m,1788499140000,29637.0,29643.0,29636.75,29640.75,1064.0,epoch_floor
443093,MNQ,1m,1788499200000,29641.5,29643.5,29636.25,29636.75,1123.0,epoch_floor
443097,MNQ,1m,1788499260000,29636.75,29640.25,29632.5,29636.25,1033.0,epoch_floor
443099,MNQ,1m,1788499320000,29636.75,29639.5,29635.5,29637.75,490.0,epoch_floor
443101,MNQ,1m,1788499380000,29637.75,29638.75,29630.0,29633.5,875.0,epoch_floor
443105,MNQ,1m,1788499440000,29633.5,29636.75,29631.75,29635.5,406.0,epoch_floor
443109,MNQ,1m,1788499500000,29635.5,29639.0,29632.25,29632.75,359.0,epoch_floor
443111,MNQ,1m,1788499560000,29633.5,29635.0,29632.5,29632.5,254.0,epoch_floor
443115,MNQ,1m,1788499620000,29632.5,29633.0,29624.75,29625.25,829.0,epoch_floor
443117,MNQ,1m,1788499680000,29625.5,29626.5,29621.75,29622.5,696.0,epoch_floor
443119,MNQ,1m,1788499740000,29622.75,29626.0,29620.75,29622.25,552.0,epoch_floor
443129,MNQ,1m,1788499800000,29622.25,29624.0,29617.0,29618.5,798.0,epoch_floor
443131,MNQ,1m,1788499860000,29618.5,29623.75,29617.75,29620.25,386.0,epoch_floor
443133,MNQ,1m,1788499920000,29621.25,29623.25,29619.0,29622.0,307.0,epoch_floor
443137,MNQ,1m,1788499980000,29622.5,29625.5,29621.75,29623.75,488.0,epoch_floor
443139,MNQ,1m,1788500040000,29623.5,29624.75,29621.0,29623.0,352.0,epoch_floor
443143,MNQ,1m,1788500100000,29623.25,29623.5,29618.0,29619.25,341.0,epoch_floor
443147,MNQ,1m,1788500160000,29619.75,29620.75,29613.25,29615.75,731.0,epoch_floor
443149,MNQ,1m,1788500220000,29615.0,29618.0,29615.0,29616.75,383.0,epoch_floor
443151,MNQ,1m,1788500280000,29617.0,29621.25,29616.25,29619.25,389.0,epoch_floor
443155,MNQ,1m,1788500340000,29619.25,29620.0,29616.0,29618.0,262.0,epoch_floor
443159,MNQ,1m,1788500400000,29618.25,29620.25,29612.75,29613.5,658.0,epoch_floor
443161,MNQ,1m,1788500460000,29614.0,29616.0,29612.0,29612.0,542.0,epoch_floor
443165,MNQ,1m,1788500520000,29612.0,29612.5,29609.0,29609.5,427.0,epoch_floor
443167,MNQ,1m,1788500580000,29609.75,29611.5,29606.0,29607.75,725.0,epoch_floor
443169,MNQ,1m,1788500640000,29607.75,29609.75,29606.75,29609.75,224.0,epoch_floor
443177,MNQ,1m,1788500700000,29609.25,29612.25,29608.75,29610.25,399.0,epoch_floor
443179,MNQ,1m,1788500760000,29610.0,29613.0,29607.5,29608.5,273.0,epoch_floor
443181,MNQ,1m,1788500820000,29608.75,29611.0,29606.25,29606.5,250.0,epoch_floor
443185,MNQ,1m,1788500880000,29606.25,29607.0,29602.25,29603.25,581.0,epoch_floor
443189,MNQ,1m,1788500940000,29603.0,29606.0,29600.25,29601.25,493.0,epoch_floor
443191,MNQ,1m,1788501000000,29600.75,29601.25,29591.5,29595.0,1312.0,epoch_floor
443195,MNQ,1m,1788501060000,29595.25,29598.0,29594.25,29597.75,617.0,epoch_floor
443197,MNQ,1m,1788501120000,29597.75,29599.25,29595.75,29597.75,444.0,epoch_floor
443199,MNQ,1m,1788501180000,29597.75,29598.5,29595.0,29595.5,239.0,epoch_floor
443203,MNQ,1m,1788501240000,29595.5,29601.25,29595.5,29600.0,541.0,epoch_floor
443207,MNQ,1m,1788501300000,29600.0,29607.25,29596.75,29605.5,993.0,epoch_floor
443209,MNQ,1m,1788501360000,29605.5,29616.25,29605.25,29615.5,1620.0,epoch_floor
443213,MNQ,1m,1788501420000,29615.5,29619.5,29613.0,29619.25,924.0,epoch_floor
443215,MNQ,1m,1788501480000,29618.75,29620.5,29617.5,29619.5,453.0,epoch_floor
443219,MNQ,1m,1788501540000,29619.25,29621.75,29617.5,29619.5,784.0,epoch_floor
443235,MNQ,1m,1788501600000,29620.0,29629.5,29617.0,29622.5,1877.0,epoch_floor
443237,MNQ,1m,1788501660000,29622.25,29629.0,29622.25,29625.0,654.0,epoch_floor
443239,MNQ,1m,1788501720000,29624.75,29635.5,29623.75,29634.25,955.0,epoch_floor
443243,MNQ,1m,1788501780000,29633.75,29634.0,29626.0,29626.25,882.0,epoch_floor
443245,MNQ,1m,1788501840000,29626.25,29626.5,29618.75,29625.25,1238.0,epoch_floor
443249,MNQ,1m,1788501900000,29624.75,29625.5,29621.5,29623.25,444.0,epoch_floor
443253,MNQ,1m,1788501960000,29623.25,29628.0,29623.25,29625.25,587.0,epoch_floor
443255,MNQ,1m,1788502020000,29625.25,29629.25,29623.5,29629.25,541.0,epoch_floor
443257,MNQ,1m,1788502080000,29629.0,29631.0,29626.5,29629.25,561.0,epoch_floor
443261,MNQ,1m,1788502140000,29630.25,29631.75,29625.75,29628.75,462.0,epoch_floor
443265,MNQ,1m,1788502200000,29628.75,29637.0,29627.75,29631.75,1033.0,epoch_floor
443267,MNQ,1m,1788502260000,29631.75,29640.25,29631.75,29639.75,783.0,epoch_floor
443271,MNQ,1m,1788502320000,29640.0,29644.25,29639.25,29643.75,963.0,epoch_floor
443273,MNQ,1m,1788502380000,29643.75,29643.75,29636.5,29638.0,804.0,epoch_floor
443275,MNQ,1m,1788502440000,29637.75,29643.0,29637.0,29641.5,340.0,epoch_floor
443283,MNQ,1m,1788502500000,29641.25,29642.25,29635.0,29638.5,755.0,epoch_floor
443285,MNQ,1m,1788502560000,29638.75,29638.75,29627.25,29627.5,940.0,epoch_floor
443287,MNQ,1m,1788502620000,29627.75,29629.25,29622.25,29624.5,667.0,epoch_floor
443291,MNQ,1m,1788502680000,29624.5,29631.0,29623.25,29629.75,650.0,epoch_floor
443293,MNQ,1m,1788502740000,29629.75,29632.75,29627.75,29630.25,503.0,epoch_floor
443297,MNQ,1m,1788502800000,29630.75,29639.75,29629.25,29639.25,653.0,epoch_floor
443301,MNQ,1m,1788502860000,29639.5,29639.75,29632.75,29638.0,682.0,epoch_floor
443303,MNQ,1m,1788502920000,29638.5,29642.25,29633.5,29636.25,1063.0,epoch_floor
443305,MNQ,1m,1788502980000,29636.75,29638.5,29633.5,29633.5,409.0,epoch_floor
443309,MNQ,1m,1788503040000,29633.75,29634.5,29630.25,29633.5,434.0,epoch_floor
443314,MNQ,1m,1788503100000,29633.0,29635.0,29632.0,29633.25,285.0,epoch_floor
443315,MNQ,1m,1788503160000,29633.5,29635.5,29631.75,29631.75,221.0,epoch_floor
443319,MNQ,1m,1788503220000,29631.75,29640.75,29630.75,29637.75,565.0,epoch_floor
443321,MNQ,1m,1788503280000,29637.75,29638.0,29631.75,29632.0,354.0,epoch_floor
443323,MNQ,1m,1788503340000,29631.5,29633.75,29628.5,29631.0,558.0,epoch_floor
443334,MNQ,1m,1788503400000,29631.25,29632.0,29623.25,29629.0,812.0,epoch_floor
443336,MNQ,1m,1788503460000,29629.75,29633.0,29622.75,29625.25,620.0,epoch_floor
443337,MNQ,1m,1788503520000,29625.25,29625.25,29618.75,29619.0,661.0,epoch_floor
443341,MNQ,1m,1788503580000,29619.25,29621.25,29615.0,29616.5,705.0,epoch_floor
443343,MNQ,1m,1788503640000,29616.5,29617.0,29607.25,29608.25,952.0,epoch_floor
443347,MNQ,1m,1788503700000,29608.5,29610.0,29600.0,29600.75,959.0,epoch_floor
443351,MNQ,1m,1788503760000,29600.0,29602.25,29598.0,29600.75,739.0,epoch_floor
443353,MNQ,1m,1788503820000,29601.0,29603.0,29598.25,29599.5,541.0,epoch_floor
443355,MNQ,1m,1788503880000,29599.5,29605.5,29599.25,29601.0,807.0,epoch_floor
443359,MNQ,1m,1788503940000,29601.25,29607.5,29600.25,29601.0,619.0,epoch_floor
443363,MNQ,1m,1788504000000,29601.25,29604.0,29595.0,29602.75,914.0,epoch_floor
443365,MNQ,1m,1788504060000,29602.25,29606.75,29601.25,29605.0,624.0,epoch_floor
443369,MNQ,1m,1788504120000,29605.0,29612.5,29605.0,29607.0,945.0,epoch_floor
443371,MNQ,1m,1788504180000,29607.5,29613.0,29607.5,29611.0,418.0,epoch_floor
443373,MNQ,1m,1788504240000,29611.25,29612.0,29601.75,29603.5,633.0,epoch_floor
443381,MNQ,1m,1788504300000,29604.0,29604.75,29598.25,29598.75,486.0,epoch_floor
443383,MNQ,1m,1788504360000,29599.0,29599.75,29592.25,29594.75,756.0,epoch_floor
443385,MNQ,1m,1788504420000,29594.75,29597.75,29593.0,29595.5,515.0,epoch_floor
443389,MNQ,1m,1788504480000,29596.0,29597.25,29592.25,29594.0,436.0,epoch_floor
443391,MNQ,1m,1788504540000,29593.5,29594.75,29587.5,29591.0,871.0,epoch_floor
443395,MNQ,1m,1788504600000,29591.0,29591.0,29585.5,29585.75,964.0,epoch_floor
443399,MNQ,1m,1788504660000,29586.0,29588.75,29583.5,29584.0,947.0,epoch_floor
443401,MNQ,1m,1788504720000,29584.5,29587.25,29581.25,29581.75,692.0,epoch_floor
443403,MNQ,1m,1788504780000,29581.75,29583.0,29579.25,29580.75,722.0,epoch_floor
443407,MNQ,1m,1788504840000,29580.75,29585.75,29578.5,29584.0,770.0,epoch_floor
443411,MNQ,1m,1788504900000,29584.5,29585.5,29578.0,29578.5,546.0,epoch_floor
443413,MNQ,1m,1788504960000,29578.5,29580.75,29575.75,29579.0,521.0,epoch_floor
443417,MNQ,1m,1788505020000,29579.25,29581.5,29574.25,29577.0,524.0,epoch_floor
443419,MNQ,1m,1788505080000,29577.25,29582.25,29577.0,29581.0,480.0,epoch_floor
443421,MNQ,1m,1788505140000,29580.25,29580.25,29573.75,29576.0,456.0,epoch_floor
443433,MNQ,1m,1788505200000,29577.25,29584.75,29575.0,29582.25,1390.0,epoch_floor
443435,MNQ,1m,1788505260000,29582.5,29587.25,29577.25,29587.0,999.0,epoch_floor
443437,MNQ,1m,1788505320000,29587.25,29588.0,29582.0,29584.5,614.0,epoch_floor
443441,MNQ,1m,1788505380000,29584.5,29586.5,29581.5,29583.0,328.0,epoch_floor
443443,MNQ,1m,1788505440000,29583.5,29598.5,29583.25,29594.5,1323.0,epoch_floor
443447,MNQ,1m,1788505500000,29593.75,29595.25,29584.0,29593.25,882.0,epoch_floor
443452,MNQ,1m,1788505560000,29592.25,29595.75,29590.0,29592.75,374.0,epoch_floor
443454,MNQ,1m,1788505620000,29592.75,29597.0,29591.5,29596.75,548.0,epoch_floor
443455,MNQ,1m,1788505680000,29596.25,29603.75,29595.75,29602.75,1019.0,epoch_floor
443459,MNQ,1m,1788505740000,29602.75,29605.0,29599.25,29604.75,705.0,epoch_floor
443463,MNQ,1m,1788505800000,29605.0,29610.75,29603.25,29605.25,998.0,epoch_floor
443465,MNQ,1m,1788505860000,29604.75,29618.25,29604.25,29616.0,944.0,epoch_floor
443469,MNQ,1m,1788505920000,29615.75,29617.75,29607.75,29613.75,926.0,epoch_floor
443471,MNQ,1m,1788505980000,29613.75,29617.25,29611.5,29617.0,458.0,epoch_floor
443473,MNQ,1m,1788506040000,29617.5,29623.75,29616.75,29619.75,918.0,epoch_floor
443481,MNQ,1m,1788506100000,29619.5,29622.25,29617.25,29619.25,406.0,epoch_floor
443483,MNQ,1m,1788506160000,29619.25,29620.75,29606.0,29619.0,1317.0,epoch_floor
443485,MNQ,1m,1788506220000,29619.0,29619.25,29614.0,29615.75,305.0,epoch_floor
443489,MNQ,1m,1788506280000,29616.25,29619.5,29612.75,29615.75,388.0,epoch_floor
443491,MNQ,1m,1788506340000,29616.25,29620.0,29614.5,29617.25,332.0,epoch_floor
443495,MNQ,1m,1788506400000,29618.75,29622.75,29615.75,29620.5,446.0,epoch_floor
443499,MNQ,1m,1788506460000,29620.5,29622.5,29615.25,29617.25,397.0,epoch_floor
443501,MNQ,1m,1788506520000,29617.0,29620.25,29614.25,29617.75,226.0,epoch_floor
443503,MNQ,1m,1788506580000,29617.75,29618.75,29613.5,29615.25,201.0,epoch_floor
443507,MNQ,1m,1788506640000,29615.25,29619.0,29615.0,29617.25,235.0,epoch_floor
443511,MNQ,1m,1788506700000,29617.25,29618.0,29611.75,29612.25,418.0,epoch_floor
443513,MNQ,1m,1788506760000,29612.25,29613.5,29608.75,29613.0,456.0,epoch_floor
443517,MNQ,1m,1788506820000,29613.0,29633.75,29611.5,29632.0,1216.0,epoch_floor
443519,MNQ,1m,1788506880000,29631.75,29634.5,29631.0,29632.0,617.0,epoch_floor
443521,MNQ,1m,1788506940000,29632.0,29637.25,29631.25,29636.25,408.0,epoch_floor
443531,MNQ,1m,1788507000000,29635.5,29641.5,29634.0,29637.5,793.0,epoch_floor
443533,MNQ,1m,1788507060000,29637.0,29643.5,29635.75,29641.75,466.0,epoch_floor
443535,MNQ,1m,1788507120000,29642.0,29642.0,29635.25,29637.0,714.0,epoch_floor
443539,MNQ,1m,1788507180000,29637.25,29647.25,29636.25,29643.5,974.0,epoch_floor
443541,MNQ,1m,1788507240000,29644.0,29645.0,29641.5,29643.5,333.0,epoch_floor
443545,MNQ,1m,1788507300000,29643.25,29647.0,29638.75,29639.5,673.0,epoch_floor
443549,MNQ,1m,1788507360000,29639.75,29640.5,29629.75,29630.5,906.0,epoch_floor
443551,MNQ,1m,1788507420000,29630.75,29632.5,29627.75,29632.25,611.0,epoch_floor
443553,MNQ,1m,1788507480000,29632.0,29642.5,29629.0,29637.25,735.0,epoch_floor
443557,MNQ,1m,1788507540000,29637.0,29639.75,29635.25,29639.75,272.0,epoch_floor
443561,MNQ,1m,1788507600000,29639.25,29642.25,29637.0,29639.5,271.0,epoch_floor
443565,MNQ,1m,1788507660000,29639.25,29644.5,29638.25,29642.75,382.0,epoch_floor
443567,MNQ,1m,1788507720000,29643.25,29652.25,29643.0,29650.75,1273.0,epoch_floor
443569,MNQ,1m,1788507780000,29650.25,29651.0,29643.25,29644.5,474.0,epoch_floor
443571,MNQ,1m,1788507840000,29644.25,29648.75,29644.0,29648.0,228.0,epoch_floor
443579,MNQ,1m,1788507900000,29647.0,29651.25,29643.0,29649.0,402.0,epoch_floor
443581,MNQ,1m,1788507960000,29649.25,29653.75,29648.5,29651.0,479.0,epoch_floor
443583,MNQ,1m,1788508020000,29650.75,29658.0,29649.0,29655.5,679.0,epoch_floor
443587,MNQ,1m,1788508080000,29655.75,29657.25,29652.75,29656.5,414.0,epoch_floor
443591,MNQ,1m,1788508140000,29656.25,29658.75,29655.5,29657.0,323.0,epoch_floor
443593,MNQ,1m,1788508200000,29656.75,29657.0,29652.75,29653.5,394.0,epoch_floor
443597,MNQ,1m,1788508260000,29654.25,29658.25,29652.25,29653.75,313.0,epoch_floor
443599,MNQ,1m,1788508320000,29653.75,29656.0,29652.5,29654.25,365.0,epoch_floor
443601,MNQ,1m,1788508380000,29654.5,29655.75,29650.5,29655.0,407.0,epoch_floor
443605,MNQ,1m,1788508440000,29655.25,29655.75,29646.25,29647.5,396.0,epoch_floor
443609,MNQ,1m,1788508500000,29648.0,29651.5,29645.5,29646.25,306.0,epoch_floor
443611,MNQ,1m,1788508560000,29645.5,29651.0,29641.0,29647.75,791.0,epoch_floor
443615,MNQ,1m,1788508620000,29647.5,29648.25,29642.75,29644.5,317.0,epoch_floor
443617,MNQ,1m,1788508680000,29644.25,29651.0,29644.25,29648.25,347.0,epoch_floor
443619,MNQ,1m,1788508740000,29648.0,29654.75,29646.5,29653.0,502.0,epoch_floor
443633,MNQ,1m,1788508800000,29653.75,29656.5,29643.75,29649.75,1387.0,epoch_floor
443635,MNQ,1m,1788508860000,29650.0,29655.5,29643.25,29647.75,769.0,epoch_floor
443637,MNQ,1m,1788508920000,29647.75,29661.5,29634.75,29657.75,1981.0,epoch_floor
443641,MNQ,1m,1788508980000,29657.75,29663.0,29642.75,29643.5,1433.0,epoch_floor
443643,MNQ,1m,1788509040000,29643.0,29650.75,29638.25,29649.5,1195.0,epoch_floor
443647,MNQ,1m,1788509100000,29649.25,29657.5,29642.5,29657.5,1070.0,epoch_floor
443652,MNQ,1m,1788509160000,29656.75,29664.25,29654.75,29660.5,1106.0,epoch_floor
443653,MNQ,1m,1788509220000,29660.0,29669.25,29659.75,29668.0,1251.0,epoch_floor
443655,MNQ,1m,1788509280000,29668.0,29668.5,29662.5,29663.5,661.0,epoch_floor
443659,MNQ,1m,1788509340000,29663.75,29667.75,29657.5,29657.5,554.0,epoch_floor
443663,MNQ,1m,1788509400000,29658.0,29665.75,29657.25,29661.5,558.0,epoch_floor
443665,MNQ,1m,1788509460000,29661.0,29667.25,29659.75,29663.75,672.0,epoch_floor
443669,MNQ,1m,1788509520000,29664.0,29667.25,29651.75,29655.5,1037.0,epoch_floor
443671,MNQ,1m,1788509580000,29655.0,29656.5,29648.25,29652.0,600.0,epoch_floor
443673,MNQ,1m,1788509640000,29651.75,29653.5,29648.25,29650.5,347.0,epoch_floor
443681,MNQ,1m,1788509700000,29651.0,29656.0,29647.25,29648.5,460.0,epoch_floor
443683,MNQ,1m,1788509760000,29649.5,29653.0,29648.25,29653.0,322.0,epoch_floor
443685,MNQ,1m,1788509820000,29653.25,29656.25,29647.75,29649.0,407.0,epoch_floor
443689,MNQ,1m,1788509880000,29649.75,29653.25,29646.25,29649.5,382.0,epoch_floor
443691,MNQ,1m,1788509940000,29649.25,29654.0,29649.25,29653.0,302.0,epoch_floor
443695,MNQ,1m,1788510000000,29653.25,29662.25,29652.0,29660.5,646.0,epoch_floor
443699,MNQ,1m,1788510060000,29660.0,29664.75,29658.5,29659.0,664.0,epoch_floor
443701,MNQ,1m,1788510120000,29659.0,29660.0,29650.0,29651.25,644.0,epoch_floor
443703,MNQ,1m,1788510180000,29651.75,29659.25,29650.75,29652.0,428.0,epoch_floor
443707,MNQ,1m,1788510240000,29651.75,29655.25,29643.5,29645.0,642.0,epoch_floor
443711,MNQ,1m,1788510300000,29646.0,29656.75,29644.75,29655.0,657.0,epoch_floor
443713,MNQ,1m,1788510360000,29655.25,29665.75,29652.75,29662.25,863.0,epoch_floor
443717,MNQ,1m,1788510420000,29661.75,29672.25,29658.5,29669.25,1187.0,epoch_floor
443719,MNQ,1m,1788510480000,29669.25,29671.75,29666.25,29671.75,573.0,epoch_floor
443721,MNQ,1m,1788510540000,29671.5,29672.25,29668.25,29670.0,392.0,epoch_floor
443731,MNQ,1m,1788510600000,29670.25,29671.25,29667.25,29671.25,370.0,epoch_floor
443734,MNQ,1m,1788510660000,29671.5,29673.0,29668.0,29668.25,363.0,epoch_floor
443735,MNQ,1m,1788510720000,29669.0,29670.0,29658.0,29659.0,632.0,epoch_floor
443739,MNQ,1m,1788510780000,29658.5,29665.0,29657.5,29658.5,513.0,epoch_floor
443741,MNQ,1m,1788510840000,29659.0,29659.25,29654.25,29657.0,511.0,epoch_floor
443745,MNQ,1m,1788510900000,29657.5,29660.25,29652.25,29652.75,376.0,epoch_floor
443750,MNQ,1m,1788510960000,29653.0,29653.5,29645.75,29647.25,632.0,epoch_floor
443751,MNQ,1m,1788511020000,29648.75,29649.5,29643.25,29644.75,303.0,epoch_floor
443753,MNQ,1m,1788511080000,29644.5,29651.75,29644.5,29648.0,538.0,epoch_floor
443759,MNQ,1m,1788511140000,29648.0,29653.25,29647.75,29649.75,287.0,epoch_floor
443761,MNQ,1m,1788511200000,29649.75,29654.25,29645.25,29654.0,474.0,epoch_floor
443763,MNQ,1m,1788511260000,29654.25,29658.25,29651.5,29652.25,673.0,epoch_floor
443767,MNQ,1m,1788511320000,29652.0,29658.0,29651.0,29655.25,358.0,epoch_floor
443769,MNQ,1m,1788511380000,29654.75,29657.75,29649.25,29653.25,384.0,epoch_floor
443775,MNQ,1m,1788511440000,29653.25,29660.5,29652.25,29658.5,319.0,epoch_floor
443780,MNQ,1m,1788511500000,29658.25,29658.25,29651.25,29657.75,332.0,epoch_floor
443781,MNQ,1m,1788511560000,29657.75,29662.5,29656.0,29657.75,464.0,epoch_floor
443783,MNQ,1m,1788511620000,29657.5,29661.25,29649.25,29651.75,512.0,epoch_floor
443787,MNQ,1m,1788511680000,29651.75,29657.5,29651.25,29656.0,305.0,epoch_floor
443789,MNQ,1m,1788511740000,29656.5,29657.75,29649.25,29650.25,314.0,epoch_floor
443793,MNQ,1m,1788511800000,29650.25,29654.5,29647.0,29650.5,565.0,epoch_floor
443797,MNQ,1m,1788511860000,29650.25,29655.25,29650.0,29653.5,264.0,epoch_floor
443800,MNQ,1m,1788511920000,29655.25,29656.75,29650.5,29653.0,261.0,epoch_floor
443801,MNQ,1m,1788511980000,29653.25,29655.0,29647.75,29654.25,339.0,epoch_floor
443807,MNQ,1m,1788512040000,29654.25,29663.5,29654.0,29658.5,589.0,epoch_floor
443809,MNQ,1m,1788512100000,29659.25,29660.75,29654.25,29656.25,343.0,epoch_floor
443811,MNQ,1m,1788512160000,29656.25,29664.25,29656.25,29662.75,444.0,epoch_floor
443815,MNQ,1m,1788512220000,29663.25,29665.75,29660.75,29663.75,311.0,epoch_floor
