id	path	package	name	receiver	kind	start_line	end_line	is_test	source_sha256	syntactic_call_count
agent/central_brain.go:1253:1:appendActiveSessionLocalHistory	agent/central_brain.go	agent	appendActiveSessionLocalHistory		declaration	1253	1266	false	fc723be6def8c8c51daa0b1fff776a9fbc10e43b449b4a8566a21721f22eab3b	7
agent/central_brain.go:1268:1:parseTargetSkill	agent/central_brain.go	agent	parseTargetSkill		declaration	1268	1274	false	234b730493231fefaaf4e3c9fbcf08e77d002bf17e571f604f89aa3cfad5b3e0	4
agent/central_brain.go:1276:1:mergeExtractedData	agent/central_brain.go	agent	mergeExtractedData		declaration	1276	1295	false	037fe5e6b6663db275fef6de3dc0b35d526dbf8351c88261a8d62a7c2d9442e7	4
agent/central_brain.go:1297:1:filterExtractedDataForActiveSession	agent/central_brain.go	agent	filterExtractedDataForActiveSession		declaration	1297	1330	false	68a429babaf1eb95719c8682424ac029ccebeaea2d198e40b35916f706508095	12
agent/central_brain.go:1332:1:strategyTypeFromExtractedData	agent/central_brain.go	agent	strategyTypeFromExtractedData		declaration	1332	1347	false	d24705d0d4ae52a3d96a9c09f6569ab1edaa68056a068fb21976cd0faff540fb	4
agent/central_brain.go:1349:1:strategyTypeFromCollectedFields	agent/central_brain.go	agent	strategyTypeFromCollectedFields		declaration	1349	1364	false	4e984400247fe4195d89cd8ac9333a1386ae3b50cf091cf337c680dfedddd0ad	4
agent/central_brain.go:1366:1:strategyTypeFromConfigPatchAny	agent/central_brain.go	agent	strategyTypeFromConfigPatchAny		declaration	1366	1381	false	e1c25d873d1fd1d3f4bda67045c6ae31842b10505d5d132c33e22f26dacfef36	4
agent/central_brain.go:1383:1:resetActiveStrategyCreateFieldsForType	agent/central_brain.go	agent	resetActiveStrategyCreateFieldsForType		declaration	1383	1395	false	8f5810371918dbd518e64d4797b64e4f067afd9c3deffd3bec3d94303dd1d889	0
agent/central_brain.go:1397:1:filterStrategyCreateExtractedDataByTemplate	agent/central_brain.go	agent	filterStrategyCreateExtractedDataByTemplate		declaration	1397	1432	false	66bd55750a6a8d7a50807c1d9b889726e6a8d44b067c701f3a644dd4eb2c1c1f	9
agent/central_brain.go:1434:1:sanitizeStrategyCreateConfigPatchForType	agent/central_brain.go	agent	sanitizeStrategyCreateConfigPatchForType		declaration	1434	1468	false	8516b69d713a60cf865850af92762857991cd29573151ba8cefac1c8ac69b782	9
agent/central_brain.go:1470:1:mapFromAny	agent/central_brain.go	agent	mapFromAny		declaration	1470	1481	false	2de2a49aa1597b66a1f0d80ed831404ea6101bdc02eb057d0813456afb08c2ba	2
agent/central_brain.go:1483:1:emitBrainReply	agent/central_brain.go	agent	emitBrainReply		declaration	1483	1489	false	73bf68e7cc93665f6973aa75f36897a69200914708763f6ba5df26dae4151f79	2
agent/clear_memory_test.go:13:1:TestClearRemovesActiveAndPendingConversationState	agent/clear_memory_test.go	agent	TestClearRemovesActiveAndPendingConversationState		declaration	13	116	true	5d5d9c9252b0f55b4385eeff77c0549859149b1683aac948b1a7e102eab93586	62
agent/config_tools_test.go:12:1:newTestAgentWithStore	agent/config_tools_test.go	agent	newTestAgentWithStore		declaration	12	22	true	052532934725f3d0b00c55cfff170e90fca66bf32cef6b65b9dbb9da04abf106	6
agent/config_tools_test.go:18:12:<anonymous>	agent/config_tools_test.go	agent	<anonymous>		literal	18	20	true	d992dcf8582756d46e6f6c2e55bc2ffb944bb17b7cf13afd7ff72e920c4920dc	1
agent/config_tools_test.go:24:1:TestToolManageExchangeConfigLifecycle	agent/config_tools_test.go	agent	TestToolManageExchangeConfigLifecycle		declaration	24	80	true	933b82243216c5ab2fa8ca94622a6e1fa178bacc04e75ddd79d9ec13bb66c931	18
agent/config_tools_test.go:82:1:TestToolManageModelConfigLifecycle	agent/config_tools_test.go	agent	TestToolManageModelConfigLifecycle		declaration	82	138	true	839abe8127852401534be0160bbdbee58d595957133db76889e85aeab2abf92c	17
agent/config_tools_test.go:140:1:TestToolManageModelConfigRejectsEnableWithoutAPIKey	agent/config_tools_test.go	agent	TestToolManageModelConfigRejectsEnableWithoutAPIKey		declaration	140	165	true	38f2b342080e18ed8915a174c71e8b926c39b2673ddfc73562bf65e9c8eef2fa	9
agent/config_tools_test.go:167:1:TestGetDefaultSkipsEnabledModelWithoutAPIKey	agent/config_tools_test.go	agent	TestGetDefaultSkipsEnabledModelWithoutAPIKey		declaration	167	204	true	861f6b79f65566bf23bdb69328e29e04884b4697b8af190face19b0f7ce7332c	13
agent/config_tools_test.go:206:1:TestToolManageTraderLifecycle	agent/config_tools_test.go	agent	TestToolManageTraderLifecycle		declaration	206	301	true	213538ce7030bd86d786d421da610e308bbce0606c8f56fe7ff6c39a2e1699dc	32
agent/config_tools_test.go:303:1:TestToolManageStrategyLifecycle	agent/config_tools_test.go	agent	TestToolManageStrategyLifecycle		declaration	303	366	true	53977b12fa2e0b8e31e5e54721c2cd62c1d6439351ace988d3746d5c88acb1b2	22
agent/config_tools_test.go:368:1:TestLoadAIClientFromStoreUserUsesUserSpecificEnabledModel	agent/config_tools_test.go	agent	TestLoadAIClientFromStoreUserUsesUserSpecificEnabledModel		declaration	368	391	true	a707bfd1006bd4b0e6bcc70e7bd17f39e6a919e3fc998eafac9997d281d2d59e	9
agent/config_validation.go:47:1:Validate	agent/config_validation.go	agent	Validate	modelConfigValidator	declaration	47	67	false	9daef847c385b3b7fbf36db554e32e65ad3a8a42464733290ad3a58a82a5cbeb	17
agent/config_validation.go:84:1:Validate	agent/config_validation.go	agent	Validate	exchangeConfigValidator	declaration	84	113	false	8ea334f6ddb447b82445d0eaf673dbaceb0e9c38cbbb1ce8701b996076e692b0	14
agent/config_validation.go:123:1:Validate	agent/config_validation.go	agent	Validate	traderBindingValidator	declaration	123	172	false	a967e7635ad3daba4948f65529b29f9e41eed60c9487c54782ab88066f49288a	39
agent/config_validation.go:174:1:validateModelDraft	agent/config_validation.go	agent	validateModelDraft	*Agent	declaration	174	202	false	a5ba5eaa12b477e1817c95dca123a834df9b5c32dc237b680e346fa5d3960318	14
agent/config_validation.go:204:1:validateExchangeDraft	agent/config_validation.go	agent	validateExchangeDraft	*Agent	declaration	204	255	false	e72260886fa8d562cba799fd0fd8743c72494688206fc02c7b7c297446fb5347	30
agent/config_validation.go:257:1:validateTraderDraft	agent/config_validation.go	agent	validateTraderDraft	*Agent	declaration	257	265	false	36699232516fd76ef0efa8333fea6277175a277d021537cfd4ec0756623b2ae4	1
agent/config_validation.go:267:1:formatValidationFeedback	agent/config_validation.go	agent	formatValidationFeedback		declaration	267	350	false	a0748cfe0598cc4c5add41a904bc0b62efba4a6520d871658ccc909b23c62129	26
agent/config_validation.go:352:1:normalizeTraderArgsToManualLimits	agent/config_validation.go	agent	normalizeTraderArgsToManualLimits		declaration	352	373	false	670b6450bd0be63593bda3167ca22ccb92e8de2425d688ee154d43b70ce13ead	5
agent/config_validation.go:375:1:formatRiskControlAcceptancePrompt	agent/config_validation.go	agent	formatRiskControlAcceptancePrompt		declaration	375	397	false	00fbfc7e8a48e7c6cf4840e5b49a1944ed094282f26f502bed59607a0b6e038d	9
agent/config_validation.go:399:1:formatRiskControlRefusalPrompt	agent/config_validation.go	agent	formatRiskControlRefusalPrompt		declaration	399	421	false	52b3121d75a777d1ed0f46b4a2a54a98346efd6e389ee260c6e6f427839b3bc2	9
agent/config_validation.go:423:1:marshalStringList	agent/config_validation.go	agent	marshalStringList		declaration	423	432	false	5d2a6a539682eb034c821475f1ef99fd1d2699b2803c1a407fd3f839aaef3cb8	3
agent/config_validation.go:434:1:unmarshalStringList	agent/config_validation.go	agent	unmarshalStringList		declaration	434	443	false	42558f43a9704273f580ed6275c1761d3f3f5cebfbc754b4d1a956747e44808c	3
agent/config_validation.go:445:1:normalizeExchangePatchToManualLimits	agent/config_validation.go	agent	normalizeExchangePatchToManualLimits		declaration	445	466	false	6076ffcc415cc518177834bc4ea17de48833d7cecec8374f227b2b10310fb415	5
agent/config_visibility_test.go:13:1:TestToolManageModelConfigCreateRequiresCredential	agent/config_visibility_test.go	agent	TestToolManageModelConfigCreateRequiresCredential		declaration	13	25	true	75b54e0dd04acf9107a5760ea97e38d4f5f66303e79783a9dc31abab74c20b10	10
agent/config_visibility_test.go:27:1:TestToolManageModelConfigCreateDefaultsToEnabledLikeManualPage	agent/config_visibility_test.go	agent	TestToolManageModelConfigCreateDefaultsToEnabledLikeManualPage		declaration	27	47	true	e598a958815ac2ea76685e010e294ea76a2c6f6887b40d571e837b548f0457de	14
agent/config_visibility_test.go:49:1:TestToolManageModelConfigCreateReusesExistingProviderRecord	agent/config_visibility_test.go	agent	TestToolManageModelConfigCreateReusesExistingProviderRecord		declaration	49	88	true	7ccd1517804e4947f7b50b73fec3a51a283a2ee07ff2799780c6bf0754ec0d18	20
agent/config_visibility_test.go:90:1:TestToolManageExchangeConfigCreateDefaultsToEnabledLikeManualPage	agent/config_visibility_test.go	agent	TestToolManageExchangeConfigCreateDefaultsToEnabledLikeManualPage		declaration	90	113	true	72f2198da128fe26327a8173347249e857b4c5555b1e532d1b8e7f76f92e9159	16
agent/config_visibility_test.go:115:1:TestToolManageExchangeConfigCreateRejectsIncompleteDraft	agent/config_visibility_test.go	agent	TestToolManageExchangeConfigCreateRejectsIncompleteDraft		declaration	115	135	true	48a9e179a64c61f7a43026bbf1177f5f3952a696f9228290da6e818911089cb2	16
agent/config_visibility_test.go:137:1:TestToolGetModelConfigsHidesIncompleteRows	agent/config_visibility_test.go	agent	TestToolGetModelConfigsHidesIncompleteRows		declaration	137	159	true	6c7f30167ed33b33a2df2ac72067b336a0c2e36104f1819b0e99fde3f78097dc	18
agent/config_visibility_test.go:161:1:TestToolManageStrategyUpdateRejectsOutOfRangeLeverageBeforeSave	agent/config_visibility_test.go	agent	TestToolManageStrategyUpdateRejectsOutOfRangeLeverageBeforeSave		declaration	161	203	true	f2c0f1146309625e405a09779d63462cbc72e1f12ae3dc1a0d1e880674df55d5	23
agent/config_visibility_test.go:205:1:TestToolManageStrategyRejectsFixedMinPositionSizeUpdates	agent/config_visibility_test.go	agent	TestToolManageStrategyRejectsFixedMinPositionSizeUpdates		declaration	205	247	true	4d829eadb85889434b47c63a19853d3688e968e757c32bef66187414000b78cb	23
agent/config_visibility_test.go:249:1:TestExchangeSkillOptionSummaryMatchesManualPage	agent/config_visibility_test.go	agent	TestExchangeSkillOptionSummaryMatchesManualPage		declaration	249	268	true	8b5d2a503e5c4e6c2971a7c619cab725be62a2abc9d996386b17ba0cdd1ad034	12
agent/config_visibility_test.go:270:1:TestLoadExchangeOptionsHidesInvisibleExchangeRows	agent/config_visibility_test.go	agent	TestLoadExchangeOptionsHidesInvisibleExchangeRows		declaration	270	300	true	67f1f620c99082374dc7cb6521c27a49714bfaa39040c553a0d77e5f4453db53	17
agent/config_visibility_test.go:302:1:TestDescribeExchangeIncludesTypeSpecificVisibleFields	agent/config_visibility_test.go	agent	TestDescribeExchangeIncludesTypeSpecificVisibleFields		declaration	302	337	true	0b6bc4497d09996cb8a542d28dae9c64198581a6b61b94523eddc9d520d770bd	21
agent/config_visibility_test.go:339:1:TestSkillVisibleFieldSummaryForExchangeUsesReadableNames	agent/config_visibility_test.go	agent	TestSkillVisibleFieldSummaryForExchangeUsesReadableNames		declaration	339	356	true	d8d1196aab49e09de403956d954cde63ac1225c0d893a19bf8224f898f33f903	13
agent/config_visibility_test.go:358:1:TestSkillVisibleFieldSummaryForStrategyCoversManualPageFields	agent/config_visibility_test.go	agent	TestSkillVisibleFieldSummaryForStrategyCoversManualPageFields		declaration	358	375	true	ae8467314ab62f88ab94d86aab197ac2565ca057ac4cb36e882a7108f30aa122	12
agent/config_visibility_test.go:377:1:TestStrategyVisibleFieldSummaryUsesTargetStrategyType	agent/config_visibility_test.go	agent	TestStrategyVisibleFieldSummaryUsesTargetStrategyType		declaration	377	432	true	5e928a0683260a785e1a2ddfed7f6c9d0dd41f88208500d492026d164733f188	21
agent/config_visibility_test.go:434:1:TestSkillVisibleFieldSummaryForTraderMatchesManualPanelFields	agent/config_visibility_test.go	agent	TestSkillVisibleFieldSummaryForTraderMatchesManualPanelFields		declaration	434	453	true	7e1243167cc5a4fabbabd826412176db4c5071bfc062cbb4839f8dc2643a076d	12
agent/config_visibility_test.go:455:1:TestToolUpdateTraderRejectsRenameOutsideManualPanel	agent/config_visibility_test.go	agent	TestToolUpdateTraderRejectsRenameOutsideManualPanel		declaration	455	505	true	953b4c2e998f94f4da708357ff26d734ce4490e3511d71666f0c1c53c791fdc3	26
agent/config_visibility_test.go:507:1:TestToolCreateTraderResponseHidesLegacyTraderTuningFields	agent/config_visibility_test.go	agent	TestToolCreateTraderResponseHidesLegacyTraderTuningFields		declaration	507	556	true	c7bffacfcd88cb2da6862828971d1dfdf9561ced2ff0ec774bd76f41b5155f8d	25
agent/config_visibility_test.go:540:32:<anonymous>	agent/config_visibility_test.go	agent	<anonymous>		literal	540	542	true	96f34cb4a414ca21fffdb2b53a94005e449fffd9e600e669d2abbdecc9a4fe9c	0
agent/config_visibility_test.go:543:8:<anonymous>	agent/config_visibility_test.go	agent	<anonymous>		literal	543	545	true	0b6fb8d5732f9714c9b1d2cd07aeec0e545f5a96e2f6f47aece51a07292f1903	1
agent/config_visibility_test.go:558:1:TestToolCreateTraderAutoReadsInitialBalanceFromExchange	agent/config_visibility_test.go	agent	TestToolCreateTraderAutoReadsInitialBalanceFromExchange		declaration	558	619	true	0fc54b54b85b4e1d7cbe94579fa113be99f835227b71bcca26d3faa99683ccf3	30
agent/config_visibility_test.go:591:32:<anonymous>	agent/config_visibility_test.go	agent	<anonymous>		literal	591	599	true	6708dcc1949871ddced72825bf21a1226cf0a523370181de698c1fe3de06c153	2
agent/config_visibility_test.go:600:8:<anonymous>	agent/config_visibility_test.go	agent	<anonymous>		literal	600	602	true	0b6fb8d5732f9714c9b1d2cd07aeec0e545f5a96e2f6f47aece51a07292f1903	1
agent/config_visibility_test.go:621:1:TestDescribeStrategyIncludesManualPageSections	agent/config_visibility_test.go	agent	TestDescribeStrategyIncludesManualPageSections		declaration	621	692	true	0766b64b8da4524c184631fa35bb44e7eb74f1db81a02a3db59888c5d729c89b	23
agent/entity_field_catalog.go:46:1:fieldKeysByCapability	agent/entity_field_catalog.go	agent	fieldKeysByCapability		declaration	46	54	false	ab5ccc11df94b00f2549bcb186db415ec93d49d13352257cca2e846d190f95de	4
agent/entity_field_catalog.go:56:1:keywordsForField	agent/entity_field_catalog.go	agent	keywordsForField		declaration	56	63	false	ed6d2266321944097a6c06b78107d894e4a4669d9ad8b3e268ff5e47c698a922	0
agent/entity_field_catalog.go:65:1:manualTraderEditableFieldKeys	agent/entity_field_catalog.go	agent	manualTraderEditableFieldKeys		declaration	65	69	false	3957a2e8bab640596dd89e818e40a74bddad0b41b8723eb3f35a7c9d5633900f	1
agent/entity_field_catalog.go:66:51:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	66	68	false	b06c3c89ab0bbda38d1b3a7974b0b61ab55a30faf20777779e81805833ee51d1	0
agent/entity_field_catalog.go:71:1:agentTraderUpdatableFieldKeys	agent/entity_field_catalog.go	agent	agentTraderUpdatableFieldKeys		declaration	71	75	false	735ec73c06549c27a8f82a04a83b19055362f30e9db270cce8a3c9dc303f339f	1
agent/entity_field_catalog.go:72:51:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	72	74	false	4e15604cf9098d4f18b65f847e71487e9d61ed9a1752612fd87c110c2c320613	0
agent/entity_field_catalog.go:77:1:manualModelEditableFieldKeys	agent/entity_field_catalog.go	agent	manualModelEditableFieldKeys		declaration	77	81	false	f2e3a2efa3e07ca9c4389b9c59a9c5d9dbdd57ae2e32e0ec3ea8a0c3e0143c6e	1
agent/entity_field_catalog.go:78:50:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	78	80	false	b06c3c89ab0bbda38d1b3a7974b0b61ab55a30faf20777779e81805833ee51d1	0
agent/entity_field_catalog.go:83:1:agentModelUpdatableFieldKeys	agent/entity_field_catalog.go	agent	agentModelUpdatableFieldKeys		declaration	83	87	false	bddb7143eb66fa4ff866a428b8f12ff8162610d9bbc2bd94e021b36bcb3f5e57	1
agent/entity_field_catalog.go:84:50:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	84	86	false	4e15604cf9098d4f18b65f847e71487e9d61ed9a1752612fd87c110c2c320613	0
agent/entity_field_catalog.go:89:1:manualExchangeEditableFieldKeys	agent/entity_field_catalog.go	agent	manualExchangeEditableFieldKeys		declaration	89	93	false	1fc4acd5253c89d434b483fb9de50f84acf3e55289b4fc97899752ab3b4fb697	1
agent/entity_field_catalog.go:90:53:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	90	92	false	b06c3c89ab0bbda38d1b3a7974b0b61ab55a30faf20777779e81805833ee51d1	0
agent/entity_field_catalog.go:95:1:agentExchangeUpdatableFieldKeys	agent/entity_field_catalog.go	agent	agentExchangeUpdatableFieldKeys		declaration	95	99	false	f3c7e1fb69064fde47347264cdefdb27c80ce6ccd3e0e1372f27c1d33f7c8e77	1
agent/entity_field_catalog.go:96:53:<anonymous>	agent/entity_field_catalog.go	agent	<anonymous>		literal	96	98	false	4e15604cf9098d4f18b65f847e71487e9d61ed9a1752612fd87c110c2c320613	0
agent/entity_field_catalog.go:101:1:traderFieldKeywords	agent/entity_field_catalog.go	agent	traderFieldKeywords		declaration	101	103	false	b2bfd6b717a74bed50de22e7619124bc1a514a70bcd47acc826b702e187686e0	1
agent/entity_field_catalog.go:105:1:modelFieldKeywords	agent/entity_field_catalog.go	agent	modelFieldKeywords		declaration	105	107	false	72af9a9f47666983ad6ad9700f09413d10e133468b2374f6f0b6df7a63103cd0	1
agent/entity_field_catalog.go:109:1:exchangeFieldKeywords	agent/entity_field_catalog.go	agent	exchangeFieldKeywords		declaration	109	111	false	574b73f989b16f4d001bedd1798012b7a306c86ead36ebcfe9f6fbccd53b38d2	1
agent/execution_state.go:144:1:ExecutionStateConfigKey	agent/execution_state.go	agent	ExecutionStateConfigKey		declaration	144	146	false	326d900934075ba7eeb441ad74da20d368938e467be0f419ecb6c56a51e011a1	1
agent/execution_state.go:148:1:taskStackConfigKey	agent/execution_state.go	agent	taskStackConfigKey		declaration	148	150	false	d34e4ff579fdcc2e49cf64fdbffa2c66a3575ec56146334ee5da4edd4d9a34e6	1
agent/execution_state.go:152:1:SnapshotManager	agent/execution_state.go	agent	SnapshotManager	*Agent	declaration	152	154	false	397e2eb743d5f0f9a606be643e2e84b602497df0bd461402a2a794fcd8b3e8da	0
agent/execution_state.go:156:1:Save	agent/execution_state.go	agent	Save	SnapshotManager	declaration	156	161	false	06f3261b7bb1a412701aad22bf9fe0a5baec9e1b36420af93100792f73a35e8a	1
agent/execution_state.go:163:1:Load	agent/execution_state.go	agent	Load	SnapshotManager	declaration	163	168	false	5dc7d719def1e57385050460c60aef1a93730da05422fb7319da5580164b3793	1
agent/execution_state.go:170:1:Peek	agent/execution_state.go	agent	Peek	SnapshotManager	declaration	170	175	false	8200af254030a1d467174da78f13b2d38cb41e8578e80307042a1f5332ef084b	1
agent/execution_state.go:177:1:List	agent/execution_state.go	agent	List	SnapshotManager	declaration	177	194	false	a2eddab65f94d08bdc4dd8c7a8b26bbc0506d87b4c5269ca0f1172390a5fc13d	10
agent/execution_state.go:196:1:Stack	agent/execution_state.go	agent	Stack	SnapshotManager	declaration	196	201	false	ef0c7923ca18b944397062b3ecbebae048e22b77da2daeb10c1234d9fdfdfb25	1
agent/execution_state.go:203:1:RemoveAt	agent/execution_state.go	agent	RemoveAt	SnapshotManager	declaration	203	215	false	b20a0109db724a6dd54bb9d14b55bb37b9cba98c861c5efde22d7bdd500cd668	4
agent/execution_state.go:217:1:Clear	agent/execution_state.go	agent	Clear	SnapshotManager	declaration	217	222	false	525de5f7c105863279d5afcac1d56c72c5babacb7689135c2f970fc015738a33	1
agent/execution_state.go:224:1:getExecutionState	agent/execution_state.go	agent	getExecutionState	*Agent	declaration	224	244	false	038f1a7d092424c161ccefefca9cacbc579d25e76b0b45e8d0648c6b633c04ba	8
agent/execution_state.go:246:1:saveExecutionState	agent/execution_state.go	agent	saveExecutionState	*Agent	declaration	246	262	false	616ae773be67eca2de38cb416136b3705cb6b6d17a741a3aa8382e343e3172ad	10
agent/execution_state.go:264:1:clearExecutionState	agent/execution_state.go	agent	clearExecutionState	*Agent	declaration	264	271	false	b0d65a46abf8cf9b144cc66fe2e1ad1145779807a97bcd25e84efb274a4dd941	3
