ts_ct,session,event,reason,plan_version_in_force,plan_age_min,move_pts_15m,evidence
2026-09-02 08:32:30,NY,skipped,min_interval,2026-09-02:NY v1,22.8,-8.0,09-02 08:32:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.74) on NY 2026-09-02 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-02 08:34:30,NY,skipped,min_interval,2026-09-02:NY v1,24.8,-8.0,09-02 08:34:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.74) on NY 2026-09-02 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-02 08:35:01,NY,skipped,min_interval,2026-09-02:NY v1,25.3,-8.0,09-02 08:35:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.74) on NY 2026-09-02 — SKIPPED: 23m elapsed < wake_min_interval_min (30m).
2026-09-02 08:36:32,NY,skipped,min_interval,2026-09-02:NY v1,26.8,-8.0,09-02 08:36:32 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.74) on NY 2026-09-02 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-02 08:38:30,NY,skipped,min_interval,2026-09-02:NY v1,28.8,-8.0,09-02 08:38:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.81) on NY 2026-09-02 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-02 08:42:30,NY,fired,proceed,2026-09-02:NY v1,32.8,-8.0,"09-02 08:42:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.93) on NY 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 08:45:01,NY,skipped,min_interval,2026-09-02:NY v1,35.3,-28.0,09-02 08:45:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 6.52) on NY 2026-09-02 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 08:46:30,NY,skipped,min_interval,2026-09-02:NY v2,1.0,-28.0,09-02 08:46:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.12) on NY 2026-09-02 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 08:48:30,NY,skipped,min_interval,2026-09-02:NY v2,3.0,-28.0,09-02 08:48:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.18) on NY 2026-09-02 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 08:50:30,NY,skipped,min_interval,2026-09-02:NY v2,5.0,-28.0,09-02 08:50:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.26) on NY 2026-09-02 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 08:52:30,NY,skipped,min_interval,2026-09-02:NY v2,7.0,-28.0,09-02 08:52:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.34) on NY 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 08:54:30,NY,skipped,min_interval,2026-09-02:NY v2,9.0,-28.0,09-02 08:54:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.42) on NY 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 08:55:01,NY,skipped,min_interval,2026-09-02:NY v2,9.6,-28.0,09-02 08:55:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.43) on NY 2026-09-02 — SKIPPED: 13m elapsed < wake_min_interval_min (30m).
2026-09-02 08:56:30,NY,skipped,min_interval,2026-09-02:NY v2,11.0,-28.0,09-02 08:56:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.52) on NY 2026-09-02 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 08:58:30,NY,skipped,min_interval,2026-09-02:NY v2,13.0,-28.0,09-02 08:58:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29090.25 below 29246.25 (noise 7.52) on NY 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 09:00:30,NY,skipped,min_interval,2026-09-02:NY v2,15.0,65.5,09-02 09:00:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.14) on NY 2026-09-02 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-02 09:02:30,NY,skipped,min_interval,2026-09-02:NY v2,17.0,65.5,09-02 09:02:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.31) on NY 2026-09-02 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-02 09:04:30,NY,skipped,min_interval,2026-09-02:NY v2,19.0,65.5,09-02 09:04:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.45) on NY 2026-09-02 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-02 09:05:01,NY,skipped,min_interval,2026-09-02:NY v2,19.6,65.5,09-02 09:05:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.54) on NY 2026-09-02 — SKIPPED: 23m elapsed < wake_min_interval_min (30m).
2026-09-02 09:06:30,NY,skipped,min_interval,2026-09-02:NY v2,21.0,65.5,09-02 09:06:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.71) on NY 2026-09-02 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-02 09:08:30,NY,skipped,min_interval,2026-09-02:NY v2,23.0,65.5,09-02 09:08:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.81) on NY 2026-09-02 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-02 09:10:30,NY,skipped,min_interval,2026-09-02:NY v2,25.0,65.5,09-02 09:10:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.95) on NY 2026-09-02 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-02 09:12:30,NY,fired,proceed,2026-09-02:NY v2,27.0,65.5,"09-02 09:12:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29062.50 below 29246.25 (noise 7.95) on NY 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 09:15:01,NY,skipped,min_interval,2026-09-02:NY v2,29.6,60.0,09-02 09:15:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 7.49) on NY 2026-09-02 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 09:16:30,NY,skipped,min_interval,2026-09-02:NY v2,31.0,60.0,09-02 09:16:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 7.69) on NY 2026-09-02 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 09:18:30,NY,skipped,min_interval,2026-09-02:NY v2,33.0,60.0,09-02 09:18:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 7.76) on NY 2026-09-02 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 09:20:30,NY,skipped,min_interval,2026-09-02:NY v2,35.0,60.0,09-02 09:20:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 7.96) on NY 2026-09-02 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 09:22:30,NY,skipped,min_interval,2026-09-02:NY v3,1.2,60.0,09-02 09:22:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 8.11) on NY 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 09:24:30,NY,skipped,min_interval,2026-09-02:NY v3,3.2,60.0,09-02 09:24:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 8.18) on NY 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 09:25:01,NY,skipped,min_interval,2026-09-02:NY v3,3.7,60.0,09-02 09:25:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 8.18) on NY 2026-09-02 — SKIPPED: 13m elapsed < wake_min_interval_min (30m).
2026-09-02 09:28:34,NY,skipped,min_interval,2026-09-02:NY v3,7.3,60.0,09-02 09:28:34 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29127.50 below 29246.25 (noise 8.19) on NY 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 09:30:30,NY,skipped,min_interval,2026-09-02:NY v3,9.2,14.5,09-02 09:30:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29187.50 below 29246.25 (noise 7.80) on NY 2026-09-02 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-02 09:32:30,NY,skipped,min_interval,2026-09-02:NY v3,11.2,14.5,09-02 09:32:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29187.50 below 29246.25 (noise 7.87) on NY 2026-09-02 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
